file_a,split_a,class_a,file_b,split_b,class_b,dhash_distance,phash_distance
bigdata_bored_engaged_sultanbudi_44_1773299448092_009_jpg.rf.5c2f6f124826d938947a5deaaf52e993.jpg,val,bored,bigdata_bored_engaged_sultanbudi_44_1773299447453_002_jpg.rf.6605b7fa0d9a67b0c21539fbeabc863c.jpg,test,bored,2,0
bigdata_bored_engaged_sultanbudi_44_1773299448092_009_jpg.rf.5c2f6f124826d938947a5deaaf52e993.jpg,val,bored,bigdata_bored_engaged_sultanbudi_44_1773299448092_005_jpg.rf.ef8fd60816bbba7bcd943727e22eb44b.jpg,test,bored,3,0
bigdata_bored_engaged_sultanbudi_44_1773299448092_009_jpg.rf.5c2f6f124826d938947a5deaaf52e993.jpg,val,bored,bigdata_bored_engaged_sultanbudi_44_1773299449096_017_jpg.rf.b71f522404379f847b63f590bc82a8b0.jpg,test,bored,1,4
bigdata_bored_engaged_sultanbudi_44_1773299449096_016_jpg.rf.4125f263cb89be68674665b5777b18e2.jpg,val,bored,bigdata_bored_engaged_sultanbudi_44_1773299447453_002_jpg.rf.6605b7fa0d9a67b0c21539fbeabc863c.jpg,test,bored,1,4
bigdata_bored_engaged_sultanbudi_44_1773299449096_016_jpg.rf.4125f263cb89be68674665b5777b18e2.jpg,val,bored,bigdata_bored_engaged_sultanbudi_44_1773299448092_005_jpg.rf.ef8fd60816bbba7bcd943727e22eb44b.jpg,test,bored,2,4
bigdata_bored_engaged_sultanbudi_44_1773299449096_016_jpg.rf.4125f263cb89be68674665b5777b18e2.jpg,val,bored,bigdata_bored_engaged_sultanbudi_44_1773299449096_017_jpg.rf.b71f522404379f847b63f590bc82a8b0.jpg,test,bored,0,0
bigdata_bored_engaged_sultanbudi_44_1773299449096_019_jpg.rf.b2a75984b9bb1e49610d55177adc5636.jpg,val,bored,bigdata_bored_engaged_sultanbudi_44_1773299447453_002_jpg.rf.6605b7fa0d9a67b0c21539fbeabc863c.jpg,test,bored,2,6
bigdata_bored_engaged_sultanbudi_44_1773299449096_019_jpg.rf.b2a75984b9bb1e49610d55177adc5636.jpg,val,bored,bigdata_bored_engaged_sultanbudi_44_1773299448092_005_jpg.rf.ef8fd60816bbba7bcd943727e22eb44b.jpg,test,bored,1,6
bigdata_bored_engaged_sultanbudi_44_1773299449096_019_jpg.rf.b2a75984b9bb1e49610d55177adc5636.jpg,val,bored,bigdata_bored_engaged_sultanbudi_44_1773299449096_017_jpg.rf.b71f522404379f847b63f590bc82a8b0.jpg,test,bored,1,6
bigdata_bored_engaged_sultanbudi_44_1773299449621_021_jpg.rf.6272d33f73d73d7c0c0a5857eed826e5.jpg,val,bored,bigdata_bored_engaged_sultanbudi_44_1773299447453_002_jpg.rf.6605b7fa0d9a67b0c21539fbeabc863c.jpg,test,bored,1,6
bigdata_bored_engaged_sultanbudi_44_1773299449621_021_jpg.rf.6272d33f73d73d7c0c0a5857eed826e5.jpg,val,bored,bigdata_bored_engaged_sultanbudi_44_1773299448092_005_jpg.rf.ef8fd60816bbba7bcd943727e22eb44b.jpg,test,bored,2,6
bigdata_bored_engaged_sultanbudi_44_1773299449621_021_jpg.rf.6272d33f73d73d7c0c0a5857eed826e5.jpg,val,bored,bigdata_bored_engaged_sultanbudi_44_1773299449096_017_jpg.rf.b71f522404379f847b63f590bc82a8b0.jpg,test,bored,2,4
bigdata_bored_engaged_sultanbudi_44_1773299449621_022_jpg.rf.d11c6654f1cbeaac2d79f16c08b9f3d1.jpg,val,bored,bigdata_bored_engaged_sultanbudi_44_1773299447453_002_jpg.rf.6605b7fa0d9a67b0c21539fbeabc863c.jpg,test,bored,2,6
bigdata_bored_engaged_sultanbudi_44_1773299449621_022_jpg.rf.d11c6654f1cbeaac2d79f16c08b9f3d1.jpg,val,bored,bigdata_bored_engaged_sultanbudi_44_1773299448092_005_jpg.rf.ef8fd60816bbba7bcd943727e22eb44b.jpg,test,bored,3,6
bigdata_bored_engaged_sultanbudi_44_1773299449621_022_jpg.rf.d11c6654f1cbeaac2d79f16c08b9f3d1.jpg,val,bored,bigdata_bored_engaged_sultanbudi_44_1773299449096_017_jpg.rf.b71f522404379f847b63f590bc82a8b0.jpg,test,bored,3,4
bigdata_confused_engaged_ansyah_08_1774442976497_022_jpg.rf.8df8d8ff377a080081af6ca319267aed.jpg,val,confused,bigdata_confused_engaged_ansyah_08_1774442976497_021_jpg.rf.053fe589b41b2f21cf68b67fd037e4b1.jpg,test,confused,4,6
bigdata_confused_engaged_ardiansyah_26_1774441941599_011_jpg.rf.fb7610596eac12a2af9ee978f6f7d3cd.jpg,val,confused,bigdata_confused_engaged_ardiansyah_26_1774441942517_015_jpg.rf.b713670298d165d6db5c5603efdf8eb6.jpg,test,confused,5,6
bigdata_confused_engaged_arya_31_1773299347954_000_jpg.rf.5412fbe8232e3555c01d15ed09703896.jpg,val,confused,bigdata_confused_engaged_arya_31_1773299348638_006_jpg.rf.579a846e2aa1793f9d1d29b1af8174d4.jpg,test,confused,0,2
bigdata_confused_engaged_arya_31_1773299347954_000_jpg.rf.5412fbe8232e3555c01d15ed09703896.jpg,val,confused,bigdata_confused_engaged_arya_31_1773299348638_007_jpg.rf.f8d1a859db4c68429d4705ddf1f1fd58.jpg,test,confused,1,2
bigdata_confused_engaged_arya_31_1773299347954_000_jpg.rf.5412fbe8232e3555c01d15ed09703896.jpg,val,confused,bigdata_confused_engaged_arya_31_1773299349998_016_jpg.rf.d66383e2a9f269d82f248b211c6d4e42.jpg,test,confused,2,6
bigdata_confused_engaged_arya_31_1773299347954_000_jpg.rf.5412fbe8232e3555c01d15ed09703896.jpg,val,confused,bigdata_confused_engaged_arya_31_1773299350773_020_jpg.rf.77ce0c72156c7c36b757fda040a377e5.jpg,test,confused,4,4
bigdata_confused_engaged_arya_31_1773299347954_000_jpg.rf.5412fbe8232e3555c01d15ed09703896.jpg,val,confused,bigdata_confused_engaged_arya_31_1773299350773_021_jpg.rf.3c6f8682635909c5031106e7d37b5f4e.jpg,test,confused,5,4
bigdata_confused_engaged_arya_31_1773299349324_013_jpg.rf.350cdd2c8870275afb4d83bfcf34d26b.jpg,val,confused,bigdata_confused_engaged_arya_31_1773299348638_006_jpg.rf.579a846e2aa1793f9d1d29b1af8174d4.jpg,test,confused,3,6
bigdata_confused_engaged_arya_31_1773299349324_013_jpg.rf.350cdd2c8870275afb4d83bfcf34d26b.jpg,val,confused,bigdata_confused_engaged_arya_31_1773299348638_007_jpg.rf.f8d1a859db4c68429d4705ddf1f1fd58.jpg,test,confused,2,6
bigdata_confused_engaged_arya_31_1773299349324_013_jpg.rf.350cdd2c8870275afb4d83bfcf34d26b.jpg,val,confused,bigdata_confused_engaged_arya_31_1773299349998_016_jpg.rf.d66383e2a9f269d82f248b211c6d4e42.jpg,test,confused,1,4
bigdata_confused_engaged_arya_31_1773299349324_013_jpg.rf.350cdd2c8870275afb4d83bfcf34d26b.jpg,val,confused,bigdata_confused_engaged_arya_31_1773299350773_020_jpg.rf.77ce0c72156c7c36b757fda040a377e5.jpg,test,confused,3,6
bigdata_confused_engaged_arya_31_1773299349324_013_jpg.rf.350cdd2c8870275afb4d83bfcf34d26b.jpg,val,confused,bigdata_confused_engaged_arya_31_1773299350773_021_jpg.rf.3c6f8682635909c5031106e7d37b5f4e.jpg,test,confused,4,6
bigdata_confused_engaged_arya_31_1773299349327_014_jpg.rf.d1d29c2f60b840b2ee7a8f5c19778666.jpg,val,confused,bigdata_confused_engaged_arya_31_1773299349998_016_jpg.rf.d66383e2a9f269d82f248b211c6d4e42.jpg,test,confused,1,6
bigdata_confused_engaged_arya_31_1773299349327_014_jpg.rf.d1d29c2f60b840b2ee7a8f5c19778666.jpg,val,confused,bigdata_confused_engaged_arya_31_1773299350773_021_jpg.rf.3c6f8682635909c5031106e7d37b5f4e.jpg,test,confused,4,6
bigdata_confused_engaged_arya_31_1773299350773_022_jpg.rf.0a2be411cd1d4cb47cc3a3e307e715a8.jpg,val,confused,bigdata_confused_engaged_arya_31_1773299349998_016_jpg.rf.d66383e2a9f269d82f248b211c6d4e42.jpg,test,confused,5,6
bigdata_confused_engaged_arya_31_1773299350773_022_jpg.rf.0a2be411cd1d4cb47cc3a3e307e715a8.jpg,val,confused,bigdata_confused_engaged_arya_31_1773299350773_020_jpg.rf.77ce0c72156c7c36b757fda040a377e5.jpg,test,confused,3,4
bigdata_confused_engaged_arya_31_1773299350773_022_jpg.rf.0a2be411cd1d4cb47cc3a3e307e715a8.jpg,val,confused,bigdata_confused_engaged_arya_31_1773299350773_021_jpg.rf.3c6f8682635909c5031106e7d37b5f4e.jpg,test,confused,2,2
bigdata_confused_engaged_iann_62_1774442856927_012_jpg.rf.e28d35db8f8d11d2fa423c55d3f05f29.jpg,val,confused,bigdata_confused_engaged_iann_62_1774442856927_013_jpg.rf.c9f0ecf318d2332562480c341609070b.jpg,test,confused,0,0
bigdata_confused_engaged_maguru_36_1774443959615_014_jpg.rf.58a45bc370906063ba49296f59363de3.jpg,val,confused,bigdata_confused_engaged_maguru_36_1774443959615_010_jpg.rf.6fd1d6ec4b5781c876484924c60725fe.jpg,test,confused,1,4
bigdata_confused_engaged_maguru_36_1774443959615_014_jpg.rf.58a45bc370906063ba49296f59363de3.jpg,val,confused,bigdata_confused_engaged_maguru_36_1774443960140_015_jpg.rf.8f1db2af2dc7a9050c401300b6ea4ba8.jpg,test,confused,1,0
bigdata_confused_engaged_maguru_36_1774443960140_016_jpg.rf.7174fe9a918c6cea2f56cac45bd9891d.jpg,val,confused,bigdata_confused_engaged_maguru_36_1774443959615_010_jpg.rf.6fd1d6ec4b5781c876484924c60725fe.jpg,test,confused,1,4
bigdata_confused_engaged_maguru_36_1774443960140_016_jpg.rf.7174fe9a918c6cea2f56cac45bd9891d.jpg,val,confused,bigdata_confused_engaged_maguru_36_1774443960140_015_jpg.rf.8f1db2af2dc7a9050c401300b6ea4ba8.jpg,test,confused,1,0
bigdata_confused_engaged_maguru_36_1774443960615_023_jpg.rf.966bed84fe5821834d44ea68241e45cd.jpg,val,confused,bigdata_confused_engaged_maguru_36_1774443959615_010_jpg.rf.6fd1d6ec4b5781c876484924c60725fe.jpg,test,confused,3,4
bigdata_confused_engaged_maguru_36_1774443960615_023_jpg.rf.966bed84fe5821834d44ea68241e45cd.jpg,val,confused,bigdata_confused_engaged_maguru_36_1774443960140_015_jpg.rf.8f1db2af2dc7a9050c401300b6ea4ba8.jpg,test,confused,3,2
bigdata_confused_engaged_muhdaryadn_00_1773299186669_000_jpg.rf.afd987fb4098eef58df05afe0660426f.jpg,val,confused,bigdata_confused_engaged_muhdaryadn_00_1773299194345_016_jpg.rf.fa7f9050d87d5624d1abb169512baa6f.jpg,test,confused,1,4
bigdata_confused_engaged_muhdaryadn_00_1773299186669_000_jpg.rf.afd987fb4098eef58df05afe0660426f.jpg,val,confused,bigdata_confused_engaged_muhdaryadn_00_1773299196116_020_jpg.rf.87207fb06374305b998e7ad452818394.jpg,test,confused,1,2
bigdata_confused_engaged_nabielrafi_73_1773300489697_019_jpg.rf.9d01eea07ca6a50b56b643d4d84298a0.jpg,val,confused,bigdata_confused_engaged_nabielrafi_73_1773300487959_005_jpg.rf.bde60e6603716fffaaccda12074e7159.jpg,test,confused,5,6
bigdata_confused_engaged_nian_74_1774481787589_008_jpg.rf.ce2c4c0b702a222a67780449825935a3.jpg,val,confused,bigdata_confused_engaged_nian_74_1774481787071_004_jpg.rf.8aa51a80f8470b5c7eeac39b14e93a90.jpg,test,confused,1,2
bigdata_confused_engaged_nian_74_1774481787589_008_jpg.rf.ce2c4c0b702a222a67780449825935a3.jpg,val,confused,bigdata_confused_engaged_nian_74_1774481787589_005_jpg.rf.053d7d102ed53ec59ebf1b14cabdae0d.jpg,test,confused,3,2
bigdata_confused_engaged_nian_74_1774481787589_008_jpg.rf.ce2c4c0b702a222a67780449825935a3.jpg,val,confused,bigdata_confused_engaged_nian_74_1774481788145_011_jpg.rf.2ab8b10c1e38083912f40165a66aa40a.jpg,test,confused,4,4
bigdata_confused_engaged_nian_74_1774481787589_008_jpg.rf.ce2c4c0b702a222a67780449825935a3.jpg,val,confused,bigdata_confused_engaged_nian_74_1774481788145_013_jpg.rf.112dd2d6bf2ca011a3d41bf92b6bee30.jpg,test,confused,5,4
bigdata_engaged_aksan_50_1773299596392_007_jpg.rf.97e7e692bf47af9401d5dd873805dae3.jpg,val,engaged,bigdata_engaged_aksan_50_1773299598115_015_jpg.rf.b9ffa9a19f6af55dde5cabbb3fd535c5.jpg,test,engaged,2,4
bigdata_engaged_aksan_50_1773299596392_007_jpg.rf.97e7e692bf47af9401d5dd873805dae3.jpg,val,engaged,bigdata_engaged_aksan_50_1773299598115_017_jpg.rf.107be64a729adc57e6383c3a67df377f.jpg,test,engaged,1,6
bigdata_engaged_aksan_50_1773299596392_007_jpg.rf.97e7e692bf47af9401d5dd873805dae3.jpg,val,engaged,bigdata_engaged_aksan_50_1773299598680_021_jpg.rf.30d9935016b12895ed2f5131eece7152.jpg,test,engaged,2,6
bigdata_engaged_aksan_50_1773299597324_011_jpg.rf.5a3e4ad75fdd124f170603be7666c516.jpg,val,engaged,bigdata_engaged_aksan_50_1773299598115_015_jpg.rf.b9ffa9a19f6af55dde5cabbb3fd535c5.jpg,test,engaged,1,2
bigdata_engaged_aksan_50_1773299597324_011_jpg.rf.5a3e4ad75fdd124f170603be7666c516.jpg,val,engaged,bigdata_engaged_aksan_50_1773299598115_017_jpg.rf.107be64a729adc57e6383c3a67df377f.jpg,test,engaged,0,4
bigdata_engaged_aksan_50_1773299597324_011_jpg.rf.5a3e4ad75fdd124f170603be7666c516.jpg,val,engaged,bigdata_engaged_aksan_50_1773299598680_021_jpg.rf.30d9935016b12895ed2f5131eece7152.jpg,test,engaged,1,4
bigdata_engaged_maguru_36_1774443944411_008_jpg.rf.9b6e2bf493fa6982de81e33b52a86142.jpg,val,engaged,bigdata_engaged_maguru_36_1774443944853_014_jpg.rf.60c0bcec9a1fe66902ad71b3729ab9ab.jpg,test,engaged,1,2
bigdata_engaged_maguru_36_1774443945269_019_jpg.rf.9d4dc24c167e117ab4ded1d82f6438b8.jpg,val,engaged,bigdata_engaged_maguru_36_1774443944853_014_jpg.rf.60c0bcec9a1fe66902ad71b3729ab9ab.jpg,test,engaged,3,6
bigdata_engaged_nabielrafi_73_1773300461552_007_jpg.rf.eab84fba2f4f8f170ffb846955c8c079.jpg,val,engaged,bigdata_engaged_nabielrafi_73_1773300462761_012_jpg.rf.a1237e2f904bda07ded9bf1bcb927f34.jpg,test,engaged,2,2
bigdata_engaged_nabielrafi_73_1773300464562_018_jpg.rf.cc8519493e022e83c6efc3a567088cce.jpg,val,engaged,bigdata_engaged_nabielrafi_73_1773300462761_012_jpg.rf.a1237e2f904bda07ded9bf1bcb927f34.jpg,test,engaged,4,2
bigdata_engaged_nian_74_1774481767290_007_jpg.rf.0c6dd64bceb631441040a841e35120a6.jpg,val,engaged,bigdata_engaged_nian_74_1774481767290_008_jpg.rf.eadbaac19760c055dd1cc875995bdcd6.jpg,test,engaged,1,0
bigdata_engaged_nian_74_1774481767290_007_jpg.rf.0c6dd64bceb631441040a841e35120a6.jpg,val,engaged,bigdata_engaged_nian_74_1774481767290_009_jpg.rf.bfc52320285fa04bce57ac4ace4b0b93.jpg,test,engaged,1,0
bigdata_engaged_nian_74_1774481767290_007_jpg.rf.0c6dd64bceb631441040a841e35120a6.jpg,val,engaged,bigdata_engaged_nian_74_1774481768295_015_jpg.rf.2e31329012497bed1263d22cfb3a4b63.jpg,test,engaged,2,2
bigdata_engaged_nian_74_1774481768295_017_jpg.rf.9411a4031783b2e183fb57a6f47c9b26.jpg,val,engaged,bigdata_engaged_nian_74_1774481767290_008_jpg.rf.eadbaac19760c055dd1cc875995bdcd6.jpg,test,engaged,5,6
bigdata_engaged_nian_74_1774481768295_017_jpg.rf.9411a4031783b2e183fb57a6f47c9b26.jpg,val,engaged,bigdata_engaged_nian_74_1774481767290_009_jpg.rf.bfc52320285fa04bce57ac4ace4b0b93.jpg,test,engaged,5,6
bigdata_engaged_nian_74_1774481768295_017_jpg.rf.9411a4031783b2e183fb57a6f47c9b26.jpg,val,engaged,bigdata_engaged_nian_74_1774481768295_015_jpg.rf.2e31329012497bed1263d22cfb3a4b63.jpg,test,engaged,4,4
bigdata_engaged_nian_74_1774481768295_017_jpg.rf.9411a4031783b2e183fb57a6f47c9b26.jpg,val,engaged,bigdata_engaged_nian_74_1774481768694_021_jpg.rf.906f7604f942cdf0ae5acb907badc585.jpg,test,engaged,2,2
bigdata_engaged_nian_74_1774481768295_017_jpg.rf.9411a4031783b2e183fb57a6f47c9b26.jpg,val,engaged,bigdata_engaged_nian_74_1774481768694_023_jpg.rf.48f42a65533ff9d484d28fa1e2339c22.jpg,test,engaged,2,4
bigdata_engaged_rahyan_94_1773299472478_007_jpg.rf.739277d03fe61b90cbe8ac80ce31ea15.jpg,val,engaged,bigdata_engaged_rahyan_94_1773299471184_004_jpg.rf.8a66c15fee88f36c79ff90fc8c0b058d.jpg,test,engaged,0,2
bigdata_engaged_rahyan_94_1773299472478_007_jpg.rf.739277d03fe61b90cbe8ac80ce31ea15.jpg,val,engaged,bigdata_engaged_rahyan_94_1773299472479_009_jpg.rf.5698d937010cadd1e25b5441cceb65d1.jpg,test,engaged,1,0
bigdata_engaged_rahyan_94_1773299472478_007_jpg.rf.739277d03fe61b90cbe8ac80ce31ea15.jpg,val,engaged,bigdata_engaged_rahyan_94_1773299473169_014_jpg.rf.78df71baee59f6dcd90b44241e5e47f1.jpg,test,engaged,0,2
bigdata_engaged_rahyan_94_1773299473169_012_jpg.rf.f10c375b5c92971bc69ef50b9bf1fd0a.jpg,val,engaged,bigdata_engaged_rahyan_94_1773299471184_004_jpg.rf.8a66c15fee88f36c79ff90fc8c0b058d.jpg,test,engaged,1,0
bigdata_engaged_rahyan_94_1773299473169_012_jpg.rf.f10c375b5c92971bc69ef50b9bf1fd0a.jpg,val,engaged,bigdata_engaged_rahyan_94_1773299472479_009_jpg.rf.5698d937010cadd1e25b5441cceb65d1.jpg,test,engaged,2,2
bigdata_engaged_rahyan_94_1773299473169_012_jpg.rf.f10c375b5c92971bc69ef50b9bf1fd0a.jpg,val,engaged,bigdata_engaged_rahyan_94_1773299473169_014_jpg.rf.78df71baee59f6dcd90b44241e5e47f1.jpg,test,engaged,1,0
bigdata_engaged_sultanbudi_44_1773299409453_021_jpg.rf.11f9bbc1e6c61bbefa13ae6edac7f4ca.jpg,val,engaged,bigdata_engaged_sultanbudi_44_1773299409452_020_jpg.rf.c82fca032df6d4c2b4fcafde8f1955dd.jpg,test,engaged,3,2
bigdata_frustrated_engaged_arya_31_1773299421946_003_jpg.rf.3d1fede39135e7909d61b9817488f5bd.jpg,val,frustrated,bigdata_frustrated_engaged_arya_31_1773299421946_002_jpg.rf.db46ff516a60a05752d205eba9e60434.jpg,test,frustrated,1,2
bigdata_frustrated_engaged_arya_31_1773299421946_003_jpg.rf.3d1fede39135e7909d61b9817488f5bd.jpg,val,frustrated,bigdata_frustrated_engaged_arya_31_1773299421946_004_jpg.rf.7371db79a00424137a065d274e4660cb.jpg,test,frustrated,1,6
bigdata_frustrated_engaged_arya_31_1773299422645_006_jpg.rf.4c010902d4aa7db0b720e173ea03b3b4.jpg,val,frustrated,bigdata_frustrated_engaged_arya_31_1773299421946_004_jpg.rf.7371db79a00424137a065d274e4660cb.jpg,test,frustrated,2,6
bigdata_frustrated_engaged_arya_31_1773299422645_006_jpg.rf.4c010902d4aa7db0b720e173ea03b3b4.jpg,val,frustrated,bigdata_frustrated_engaged_arya_31_1773299422645_005_jpg.rf.964404e82a7dff1192f49ef2ec196cce.jpg,test,frustrated,1,2
bigdata_frustrated_engaged_arya_31_1773299424204_019_jpg.rf.13331a54fe2e08224adda5205fe28573.jpg,val,frustrated,bigdata_frustrated_engaged_arya_31_1773299424986_022_jpg.rf.75b5eb9da796bddb176889e714e4ef12.jpg,test,frustrated,5,4
bigdata_frustrated_engaged_iann_62_1774442888909_003_jpg.rf.7c7f3121c47bb82c56301f83b46301bb.jpg,val,frustrated,bigdata_frustrated_engaged_iann_62_1774442888909_004_jpg.rf.f01d02def92f93dba5e707a82e48b69c.jpg,test,frustrated,3,0
bigdata_frustrated_engaged_nabielrafi_73_1773300532855_005_jpg.rf.0a45e809ab70e25614250cdd514028c5.jpg,val,frustrated,bigdata_frustrated_engaged_nabielrafi_73_1773300532856_007_jpg.rf.9240d8fdb8320d89b3f10da921454b1c.jpg,test,frustrated,4,2
bigdata_frustrated_engaged_nabielrafi_73_1773300533687_012_jpg.rf.f3508b10a82ecca8c1ec7da42f8d7732.jpg,val,frustrated,bigdata_frustrated_engaged_nabielrafi_73_1773300532856_007_jpg.rf.9240d8fdb8320d89b3f10da921454b1c.jpg,test,frustrated,4,4
bigdata_frustrated_engaged_nabielrafi_73_1773300533687_014_jpg.rf.8894e8594d59589fa700946905f86d04.jpg,val,frustrated,bigdata_frustrated_engaged_nabielrafi_73_1773300532856_007_jpg.rf.9240d8fdb8320d89b3f10da921454b1c.jpg,test,frustrated,4,6
bigdata_frustrated_engaged_nian_74_1774481818291_009_jpg.rf.daa819a1f6f8632ba6cf2b8c2e744bf9.jpg,val,frustrated,bigdata_frustrated_engaged_nian_74_1774481818291_006_jpg.rf.882fd5c47b1fac5dfed74965a3f07b69.jpg,test,frustrated,2,0
bigdata_frustrated_engaged_nian_74_1774481818291_009_jpg.rf.daa819a1f6f8632ba6cf2b8c2e744bf9.jpg,val,frustrated,bigdata_frustrated_engaged_nian_74_1774481819730_020_jpg.rf.7c23db828acdd47cfd225a809c1bc2de.jpg,test,frustrated,1,2
bigdata_frustrated_engaged_nian_74_1774481818873_011_jpg.rf.2876a1d80450fd8c94a9b89dff4d82cc.jpg,val,frustrated,bigdata_frustrated_engaged_nian_74_1774481818291_006_jpg.rf.882fd5c47b1fac5dfed74965a3f07b69.jpg,test,frustrated,4,2
bigdata_frustrated_engaged_nian_74_1774481818873_011_jpg.rf.2876a1d80450fd8c94a9b89dff4d82cc.jpg,val,frustrated,bigdata_frustrated_engaged_nian_74_1774481819730_020_jpg.rf.7c23db828acdd47cfd225a809c1bc2de.jpg,test,frustrated,1,0
bigdata_frustrated_engaged_nian_74_1774481818873_012_jpg.rf.f1680de49c83c94375537358b792b8e2.jpg,val,frustrated,bigdata_frustrated_engaged_nian_74_1774481818291_006_jpg.rf.882fd5c47b1fac5dfed74965a3f07b69.jpg,test,frustrated,5,6
bigdata_frustrated_engaged_nian_74_1774481818873_012_jpg.rf.f1680de49c83c94375537358b792b8e2.jpg,val,frustrated,bigdata_frustrated_engaged_nian_74_1774481819730_020_jpg.rf.7c23db828acdd47cfd225a809c1bc2de.jpg,test,frustrated,2,4
bigdata_frustrated_engaged_rahyan_94_1773299541318_012_jpg.rf.3ff2fee46b30751b34dd1fd9436dc4d9.jpg,val,frustrated,bigdata_frustrated_engaged_rahyan_94_1773299542064_019_jpg.rf.320a543b3edd755a330b37db4faf02f9.jpg,test,frustrated,5,6
bigdata_frustrated_engaged_rahyan_94_1773299541318_014_jpg.rf.991d2fe987f3e5ce7414e0c13dd9f218.jpg,val,frustrated,bigdata_frustrated_engaged_rahyan_94_1773299542063_015_jpg.rf.1136329858659f8d3a15633159525446.jpg,test,frustrated,3,0
bigdata_frustrated_engaged_rahyan_94_1773299542064_016_jpg.rf.eda8fbb920915a72e7a9140bfd5324c8.jpg,val,frustrated,bigdata_frustrated_engaged_rahyan_94_1773299542063_015_jpg.rf.1136329858659f8d3a15633159525446.jpg,test,frustrated,2,6
bigdata_frustrated_engaged_rahyan_94_1773299542064_016_jpg.rf.eda8fbb920915a72e7a9140bfd5324c8.jpg,val,frustrated,bigdata_frustrated_engaged_rahyan_94_1773299542064_019_jpg.rf.320a543b3edd755a330b37db4faf02f9.jpg,test,frustrated,2,4
bigdata_frustrated_engaged_sultanbudi_44_1773299494792_005_jpg.rf.eae0c6eb85169a076040c0e577411f6b.jpg,val,frustrated,bigdata_frustrated_engaged_sultanbudi_44_1773299494792_006_jpg.rf.958bb0294e189e906a7f49c03f446f76.jpg,test,frustrated,1,0
bored_4782.jpg,val,engaged,confused_4559.jpg,test,confused,4,0
bored_4839.jpg,val,bored,confused_4559.jpg,test,confused,3,2
bored_5193.jpg,val,bored,bored_5222.jpg,test,bored,1,0
bored_5193.jpg,val,bored,bored_5226.jpg,test,bored,0,0
bored_5193.jpg,val,bored,confused_13013.jpg,test,confused,1,0
bored_5193.jpg,val,bored,confused_13018.jpg,test,confused,1,0
bored_5193.jpg,val,bored,frustrated_8024.jpg,test,frustrated,0,0
bored_5193.jpg,val,bored,frustrated_8029.jpg,test,frustrated,0,0
bored_5193.jpg,val,bored,frustrated_8942.jpg,test,frustrated,0,4
bored_5193.jpg,val,bored,frustrated_9024.jpg,test,frustrated,0,4
bored_5193.jpg,val,bored,frustrated_9576.jpg,test,frustrated,0,4
bored_5695.jpg,val,bored,bored_5685.jpg,test,bored,2,2
bored_5910.jpg,val,bored,bored_5685.jpg,test,bored,5,2
bored_5910.jpg,val,bored,bored_6047.jpg,test,bored,1,0
bored_5910.jpg,val,bored,frustrated_9145.jpg,test,frustrated,3,2
bored_6290.jpg,val,bored,bored_6279.jpg,test,bored,0,0
bored_6290.jpg,val,bored,bored_6379.jpg,test,bored,2,4
bored_6290.jpg,val,bored,bored_6918.jpg,test,bored,1,4
bored_6290.jpg,val,bored,bored_7094.jpg,test,bored,2,4
bored_6290.jpg,val,bored,bored_7107.jpg,test,bored,2,4
bored_7035.jpg,val,bored,bored_6279.jpg,test,bored,3,4
bored_7035.jpg,val,bored,bored_6379.jpg,test,bored,1,2
bored_7035.jpg,val,bored,bored_6918.jpg,test,bored,4,6
bored_7035.jpg,val,bored,bored_7094.jpg,test,bored,1,0
bored_7035.jpg,val,bored,bored_7107.jpg,test,bored,1,0
bored_7074.jpg,val,bored,bored_6279.jpg,test,bored,2,4
bored_7074.jpg,val,bored,bored_6379.jpg,test,bored,0,2
bored_7074.jpg,val,bored,bored_6918.jpg,test,bored,3,6
bored_7074.jpg,val,bored,bored_7094.jpg,test,bored,0,0
bored_7074.jpg,val,bored,bored_7107.jpg,test,bored,0,0
bored_7114.jpg,val,bored,bored_6279.jpg,test,bored,2,4
bored_7114.jpg,val,bored,bored_6379.jpg,test,bored,0,2
bored_7114.jpg,val,bored,bored_6918.jpg,test,bored,3,6
bored_7114.jpg,val,bored,bored_7094.jpg,test,bored,0,0
bored_7114.jpg,val,bored,bored_7107.jpg,test,bored,0,0
confused_12902.jpg,val,confused,bored_5222.jpg,test,bored,2,0
confused_12902.jpg,val,confused,bored_5226.jpg,test,bored,1,0
confused_12902.jpg,val,confused,confused_13013.jpg,test,confused,0,0
confused_12902.jpg,val,confused,confused_13018.jpg,test,confused,0,0
confused_12902.jpg,val,confused,frustrated_8024.jpg,test,frustrated,1,0
confused_12902.jpg,val,confused,frustrated_8029.jpg,test,frustrated,1,0
confused_12902.jpg,val,confused,frustrated_8942.jpg,test,frustrated,1,4
confused_12902.jpg,val,confused,frustrated_9024.jpg,test,frustrated,1,4
confused_12902.jpg,val,confused,frustrated_9576.jpg,test,frustrated,1,4
confused_3887.jpg,val,confused,confused_4734.jpg,test,confused,1,6
confused_3887.jpg,val,confused,engaged_1378.jpg,test,engaged,3,6
confused_4212.jpg,val,confused,confused_4134.jpg,test,confused,4,6
confused_4212.jpg,val,confused,confused_4142.jpg,test,confused,4,4
confused_4212.jpg,val,confused,engaged_1806.jpg,test,engaged,5,6
confused_4212.jpg,val,confused,engaged_1860.jpg,test,engaged,5,6
confused_4212.jpg,val,confused,engaged_1916.jpg,test,engaged,5,6
